,UNII,id,name
1872,09XU4VDV7E,10043723,Mecloqualone
1873,172D4Q6LOW,10043886,Cloroqualone
1874,QY7HLH8V4L,10044144,Diproqualone
1875,04NQ160FRU,10053205,Strontium ranelate
1876,6IO4IG518S,10059251,Ketazocine
1877,8027P94HLL,10066732,U0126
1878,4W9K63FION,10073704,Dextrothyroxine
1879,276F2O42F5,10084734,Hydroxyprogesterone caproate
1880,,10115053,EDMA
1881,NQU9IPY4K9,10129400,Cediranib
1882,,10153936,5-Methoxytryptamine
1883,,10154024,Estratetraenol
1884,ZUZ4FHD36E,10154159,Androstadienone
1885,Y8263089ZX,10163770,Ohmefentanyl
1886,RLM74T3Z9D,10195690,Gadoversetamide
1887,3S1R1LZ09H,10198001,Loviride
1888,87299V3Q9W,10254753,Azaserine
1889,,10264572,"3,4-Methylenedioxy-N-hydroxy-N-methylamphetamine"
1890,,10269840,Psi-DOM
1891,PUG62FRZ2E,10285600,Oritavancin
1892,,10312047,BOH (drug)
1893,,10317447,Methylbenzylpiperazine
1894,,10325813,(+)-CPCA
1895,,10360563,"2,5-Dimethoxy-4-propylamphetamine"
1896,Z7D4G976SH,10363892,Clostebol
1897,,10374720,Technetium (99mTc) medronic acid
1898,,10380770,DMMDA
1899,,10381920,"1,3-Benzodioxolylbutanamine"
1900,,10382408,"2,5-Dimethoxy-4-ethoxyamphetamine"
1901,HPE317O9TL,10383041,Mepyramine
1902,HFS3HB32J7,10387498,Etaqualone
1903,ST66S8F8EY,10387624,Mebroqualone
1904,,10387804,Methylmethaqualone
1905,,10391074,Acetic acid/hydrocortisone
1906,,10398232,F-2 (drug)
1907,,10404986,Mestranol/noretynodrel
1908,LR57574HN8,10439418,Sodium picosulfate
1909,875Y4127EA,10445002,Hydroxyethyl starch
1910,TZ4OX61974,10454617,Tepoxalin
1911,323A00CRO9,10456310,Amtolmetin guacil
1912,R0E29C6K2K,10460748,2C-B-BZP
1913,{{keggcite|correct|kegg}},10488043,Interferon alpha-n3
1914,HW6NV07QEC,10507123,Ambrisentan
1915,ENV72C33QD,10533197,Thialbarbital
1916,01T23W89FR,10533260,Thiamylal
1917,,10533334,Narcobarbital
1918,2N0251U7JH,10533419,Thiobutabarbital
1919,D0P25S3P81,10541731,Lobeline
1920,8FU589W85C,10550228,Α-Methylfentanyl
1921,,10552722,"2,3,4,5-Tetramethoxyamphetamine"
1922,9H4570Q89D,10579477,Pleconaril
1923,P7725I9V3Z,10600394,Carisbamate
1924,4MG6O8991R,10657725,Retapamulin
1925,42C50P12AP,10686280,Clofedanol
1926,1WZ12GTT67,10686602,Temafloxacin
1927,,10753194,Hygromycin B
1928,,10770904,Diphenylprolinol
1929,,10794257,Troparil
1930,037U5SR9KL ,10808689,Para-Methoxy-N-methylamphetamine
1931,,10809046,Para-Methoxy-N-ethylamphetamine
1932,,10809569,Etilamfetamine
1933,,10810380,Propylamphetamine
1934,,10810671,Naphthylaminopropane
1935,375W3TA42N,10828674,Phenadoxone
1936,,10843782,Benzylmorphine
1937,QVU94XE61A,10844989,3-Methylfentanyl
1938,,10849137,5-Bromo-DMT
1939,,10860526,Wikipedia:Requests for adminship/Selket
1940,0O1GKW2BQO,10865412,Α-Methylacetylfentanyl
1941,I45R05QM0Z,10865533,Parafluorofentanyl
1942,954535Y32Y,10865672,Thiofentanyl
1943,,10865906,Betahydroxythiofentanyl
1944,C9C204973M,10865965,3-Methylthiofentanyl
1945,NF684LIF79,10866008,Alphamethylthiofentanyl
1946,6Q4XAW26T4,10866112,Betahydroxyfentanyl
1947,W1J43H2B3K,10866207,Hydroxypethidine
1948,DBF2DG4G2K,10870301,Metrifonate
1949,,10885774,Methylenedioxybenzylpiperazine
1950,,10888395,Dibutyltryptamine
1951,,10901329,4-HO-DBT
1952,,10904304,Nabitan
1953,,10904482,THC-O-acetate
1954,OGN7X90BT8,10905011,Ajulemic acid
1955,UMT8MP2NDU,10907834,Mesocarb
1956,,10920036,Cannabicyclol
1957,2Z91X9052O,10924736,Diethylthiambutene
1958,915D88LM9O,10924833,Dimethylthiambutene
1959,722BFZ899Q,10924883,Ethylmethylthiambutene
1960,,10934356,Cannabigerol
1961,,10942957,Motexafin gadolinium
1962,337G83N988,10948851,Lasofoxifene
1963,912GOZ167T,10951718,4-Hydroxytestosterone
1964,,10969009,Adenosylcobalamin
1965,1F0L5N25ZZ,10977211,Diprenorphine
1966,2WA8F50C3F,10977950,Desmetramadol
1967,19BV78AK7W,10979197,Azaperone
1968,,10981623,Ro15-4513
1969,VPO7KJ050N,10988680,Iloperidone
1970,7PG89G35Q7,11035931,Icatibant
1971,4U40Y96J1Z,11044561,Indatraline
1972, XGL7GFB9YI ,11050053,Artemotil
1973,C56709M5NH,11060813,Mazindol
1974,36NLI90E7T,11083602,Omapatrilat
1975,,11104985,Obetrol
1976,,11110649,MMDA-2
1977,,11111153,Methyl-MMDA-2
1978,6OEV9DX57Y,11114981,Cefoxitin
1979,,11115470,Triethylcholine
1980,7U75I1278D,11134686,Cefoperazone
1981,4FT78T86XV,11154449,Insulin detemir
1982,,11226296,Tyrothricin
1983,,11229497,Drostanolone propionate
1984,5D06587D6R,11264635,Palonosetron
1985,,11274133,Mecasermin rinfabate
1986,6I819NIK1W,11278799,Tropisetron
1987,101V0R1N2E,11289610,Febuxostat
1988,ULJ82834RE,11289705,Tiazofurin
1989,89243S03TE,11318480,Sermorelin
1990,743LRP9S7N,11461804,Hemin
1991,PYB4Q6JG41,11462963,Ancestim
1992,Q153V49P3Z,11463083,Alvimopan
1993,0RK7M7IABE,11463287,Methylnaltrexone
1994,,11463867,AM404
1995,,11472031,Liquid paraffin (drug)
1996,,11546264,GHRP-6
1997,78846I289Y,11549158,Bedaquiline
1998,AB0BHP2FH0,11569843,Amorolfine
1999,JW5Y7B8Z18,11584979,Gepirone
2000,7RN5DR86CK,11604519,Pazopanib
2001,,11663661,Norgesic
2002,7N8K34P2XH,11668673,Detomidine
2003,47ISU063SG,11671112,Zuclopenthixol
2004,,11672909,4-HO-DPT
2005,,11673234,Wikipedia:WikiProject Pharmacology/left panel
2006,,11673566,Wikipedia:WikiProject Pharmacology/right panel
2007,OD9237K1Z6,11711372,Latrepirdine
2008,3IX8CWR24V,11805232,Siramesine
2009,22M9P70OQ9,11811773,Fenoterol
2010,AP69E83Z79,11881741,Bifeprunox
2011,1V2WI2NA1C,11962452,Oxazolam
2012,D8K2JPN18B,11979021,Tolmetin
2013,K27005NP0A,11979825,Ixabepilone
2014,72W09924WP,11986462,Asoprisnil
2015,1K9EYK92PQ,11995186,Telapristone
2016,,12067651,Amlodipine/valsartan
2017,0J9L7J6V8C,12071039,Nepafenac
2018,IW71N46B4Y,12071481,Ceftibuten
2019,81QS09V3YW,12071602,Cefditoren
2020,8D7B37T28G,12073631,Satraplatin
2021,,12083623,Thiolutin
2022,398E7Z7JB5,12099822,Dopexamine
2023,6PNS59HP4Y,12115877,Tiludronic acid
2024,0813BZ6866,12115953,Clodronic acid
2025,9815R1WR9B,12123468,Fenbufen
2026,,12124586,Polycarbophil calcium
2027,93T929W6LC,12139844,Naptumomab estafenatox
2028,4DB10V9J2I,12142906,Xylopropamine
2029,,12148593,Morolimumab
2030,37CQ2C7X93,12148828,Canakinumab
2031,LT369U66CE,12149000,Ibalizumab
2032,S4M959U2IJ,12149047,Teplizumab
2033,4DF060P933,12149089,Gantenerumab
2034,PM5LI0P38J,12158344,Nifuroxazide
2035,EM5OCB9YJ6,12198134,Abiraterone acetate
2036,41W9MFI160,12233187,Etaracizumab
2037,P0EP9VFC4R,12235039,Lucatumumab
2038,R79646H5Z8,12256575,Thonzylamine
2039,6U94N2D00F,12256581,Thenalidine
2040,TBZ8909KFS,12256588,Tolpropamine
2041,661FH77Z3P,12256592,Dimetindene
2042,Y6BHZ28O92,12256597,Bamipine
2043,WVZ7K9P0JY,12256604,Isothipendyl
2044,3UVD77BP8R,12256611,Chlorphenoxamine
2045,772EN3BH6I,12256624,Quinisocaine
2046,1E3KG5FWDB,12285389,Dimethoxanate
2047,3O31P6T4G3,12285396,Levodropropizine
2048,L9806LPR7G,12285400,Nepinalone
2049,VY62TIB872,12285404,Morclofone
2050,2260ZP67IT,12285406,Tipepidine
2051,BZ6KL0Q8UD,12285409,Piperidione
2052,2JXZ154Z0Q,12285414,Meprotixol
2053,69M5L7BXEK,12285417,Cloperastine
2054,U0K8WHL37U,12285419,Dropropizine
2055,S491HH391H,12285424,Prenoxdiazine
2056,94J1SMK20X,12285426,Droxypropine
2057,ZXY319VL5S,12285428,Dibunate
2058,G5MUV8139H,12285434,Zipeprol
2059,NT86R8M7J5,12285440,Fedrilate
2060,M75MZG2236,12285447,Butamirate
2061,4455J9277Q,12285451,Bibenzonium bromide
2062,M5EK1T5V2L,12285458,Pipazetate
2063,SNC1080T5Y,12285462,Oxeladin
2064,90BEA145GY,12285484,Oxolamine
2065,R4823W2PQL,12285494,Isoaminile
2066,1NY2IX043A,12285500,Clobutinol
2067,3AA6IZ48YK,12285505,Benproperine
2068,623OAC38YU,12285515,Dimemorfan
2069,KR2L2A68XL,12285519,Normethadone
2070,76J0853EKA,12285532,Erdosteine
2071,U942DGM90X,12285548,Neltenexine
2072,0NOY894QRB,12285551,Stepronin
2073,6MVF9U95DW,12285552,Letosteine
2074,C1PXF8V06N,12285553,Domiodol
2075,AI0NX02O35,12285555,Sobrerol
2076,883YNL63WU,12285558,Eprazinone
2077,2XP0J7754U,12285570,Levoverbenone
2078,713AJ00NPG,12285574,Guaiacolsulfonate
2079,C3N1PS8CX1,12286243,Rimcazole
2080,O91W32476G,12348964,Delorazepam
2081,,12406213,Tetrachlorodecaoxide
2082,RFR2CH3QZK,12407585,Seletracetam
2083,K80185F39X,12410863,Flumedroxone
2084,238S75V9AV,12412840,Metopimazine
2085,75473V2YZK,12413540,Bromopride
2086,,12419027,Protein-bound paclitaxel
2087,ADN3S497AZ,12428263,Miglustat
2088,5W8JGG2651,12428752,Idursulfase
2089,9L2KA76MG5,12437049,Monobenzone
2090,QQX8S479YV,12454725,Dihydroetorphine
2091,624KN6GM2T,12474443,Temsirolimus
2092,I5HF2X04PB,12478287,Otelixizumab
2093,,12480323,Streptolydigin
2094,5RTA398U4H,12498864,Propentofylline
2095,1NZI4LMU6G,12498885,Fenozolone
2096,536BQ2JVC7,12498902,Citicoline
2097,W618Z2SMVL,12498917,Pirisudanol
2098,I5TB3NZ94T,12498930,Linopirdine
2099,7A2NOC3R88,12498941,Nizofenone
2100,EM4YZW677H,12498958,Prolintane
2101,T940307O7B,12499049,Distigmine
2102,L16PUN799N,12499072,Ambenonium chloride
2103,R3B637Y991,12499093,Levacetylmethadol
2104,YD064E883I,12499149,Tirilazad
2105,V8QL94KNQO,12499204,Xaliproden
2106,776S0UP252,12514738,Flutrimazole
2107,N3927D01PB,12515051,Ardeparin sodium
2108,56C9DTE69V,12543328,Flurithromycin
2109,ZPT03UEM0E,12543341,Rokitamycin
2110,,12543345,Miocamycin
2111,C4DZ64560D,12543357,Troleandomycin
2112,HV13HFS217,12543366,Josamycin
2113,P8ZQ646136,12543376,Oleandomycin
2114,N34Z0Y5UH7,12543391,Midecamycin
2115,71ODY0V87H,12543408,Spiramycin
2116,C49WS9N75L,12543590,Virginiamycin
2117,U5NH2JV64T,12559195,Saruplase
2118,,12559197,Brinase
2119,GH9IW85221,12573670,Rolitetracycline
2120,,12573680,Penimepicycline
2121,IR235I7C5P,12573685,Metacycline
2122,YP0241BU76,12573689,Clomocycline
2123,F38R0JR742,12573888,Lumefantrine
2124,26RM326WVN,12573921,Cycloguanil
2125,UT59FF4T5X,12597710,Dacetuzumab
2126,U9JLP7V031,12597718,Lebrikizumab
2127,LC7FBL96A4,12629756,Remikiren
2128,29OQ9EU4R1,12634862,Tiratricol
2129,QD49LEP46E,12634869,Dibromotyrosine
2130,PZ35LUM333,12634870,Benzylthiouracil
2131,QW24888U5F,12634871,Methylthiouracil
2132,48G92V856H,12635488,Tasosartan
2133,6NB119DLU7,12636917,Flosequinan
2134,T1X8S697GT,12637230,Thiocolchicoside
2135,9E75Q6SUUB,12637239,Pridinol
2136,R3V02WL7O3,12637244,Fenyramidol
2137,5Z48ONN38P,12637254,Febarbamate
2138,CBK7Y28SP3,12637261,Styramate
2139,R6ZTY81RE1,12637270,Pipecuronium bromide
2140, B64NJG83K2 ,12637280,Hexafluronium bromide
2141,8WV5538LFK,12637285,Fazadinium bromide
2142,15BE4G33H2,12637298,Dimethyltubocurarinium chloride
2143,U59WB2WRY2,12637452,Nalorphine
2144,,12637519,Digoxin immune fab
2145,QX3KXL1ZA2,12652799,Naratriptan
2146,A8M33244M6,12671946,Nitroxoline
2147,704083NI0R,12671952,Clofoctol
2148,RQ12GMY0FZ,12671968,Xibornol
2149,2N81MY12TE,12671975,Fosfomycin
2150,980688H13O,12671991,Nifurtoinol
2151,895X917GYE,12676670,Etilevodopa
2152,M30686U4X4,12676673,Melevodopa
2153,L9026OPI2Z,12676678,Budipine
2154,X24X82MX4X,12718628,Etifoxine
2155,BWP53NPW3F,12718638,Gedocarnil
2156,CZ87T54W8W,12718649,Mephenoxalone
2157,190230I669,12718665,Tandospirone
2158,734MM7Y191,12718675,Benzoctamine
2159,5H8F175RER,12718685,Mebutamate
2160,H93K9455DD,12718693,Captodiame
2161,1XU104G55N,12742621,Colesevelam
2162,K50N755924,12742629,Colestipol
2163,,12742660,Colextran
2164,0S9SLS3L93,12742710,Clofibride
2165,23TF67G79M,12742723,Etofibrate
2166,F8252JGO9S,12742727,Ciprofibrate
2167,W86I18X716,12742736,Ronifibrate
2168,L2R75RQX26,12742742,Simfibrate
2169,56203T2K2X,12742750,Aluminium clofibrate
2170,HPN91K7FU3,12742757,Clofibrate
2171,K9AY9IR2SD,12742782,Acipimox
2172,9TF312056Y,12742788,Nicotinyl alcohol
2173,,12742801,Aluminium nicotinate
2174,GF99P6327K,12742812,Nicofuranose
2175,F54EHJ34MV,12742818,Niceritrol
2176,CLA99KCD53,12742839,Meglutol
2177,403FO0NQG3,12742845,Benfluorex
2178,22251270CX,12742854,Tiadenol
2179,,12742881,Magnesium pyridoxal 5-phosphate glutamate
2180,W0CMS474JK,12744799,Elcatonin
2181,,12745727,Cadexomer iodine
2182,,12745761,Crilanomer
2183,1B56C968OA,12745791,Becaplermin
2184,,12745838,Dextranomer
2185,,12761009,Desformylflustrabromine
2186,36QM58LVGU,12763293,Trefentanil
2187,6GDT77PQBW,12763523,Brifentanil
2188,D0N7A2M3MU,12764056,Brallobarbital
2189,,12764241,Crotylbarbital
2190,8ZCA2I2L11,12767348,Ibopamine
2191,I0A84520Y9,12767643,Clebopride
2192,P55703ZRZY,12767650,Alizapride
2193,P3P08Y1XJ4,12767655,Moxaverine
2194,98QS4N58TW,12767684,Drotaverine
2195,L5IB4XLY36,12767865,Udenafil
2196,PW8QYA7KI0,12767878,Moxisylyte
2197,DR5S136IVO,12767889,Avanafil
2198,70KG06964W,12767904,Terodiline
2199,468GE2241L,12767916,Propiverine
2200,2V6Z0JG2X0,12767927,Meladrazine
2201,WZM699L2TL,12767938,Emepronium bromide
2202,G1X2X9N95N,12768210,Etybenzatropine
2203,,12768250,Etanautine
2204,C27HY5RFU5,12768261,Tropatepine
2205,9M363FGA7J,12768271,Bornaprine
2206,679RC9H8TG,12768289,Phenglutarimide
2207,32VY6L26ZW,12768301,Metixene
2208,7H7YQ564XV,12790638,Lofentanil
2209,737SKC73L0,12790805,Minaxolone
2210,50LFG02TXD,12790813,Esketamine
2211,BD07M97B2A,12790823,Alfaxalone
2212,,12790833,Vinyl ether
2213,W00D22B592,12805062,Sulfonmethane
2214,6I19M5GB0G,12813604,Policresulen
2215,1TW3Q60E36,12813752,Euflavine
2216,43M23X81Y2,12819509,Thiocarlide
2217,1199LEX5N8,12819514,Terizidone
2218,76YOO33643,12819536,Prothionamide
2219,8CFL28PA3W,12819543,Morinamide
2220,1Z0YFI05OO,12830838,Triflusal
2221,654G2VCI4Q,12830849,Picotamide
2222,6T9949G4LZ,12830858,Indobufen
2223,B9454PE93C,12830869,Cloricromen
2224,N667F17JP1,12830878,Carbasalate calcium
2225,H2BQI5Z8FT,12830886,Ditazole
2226,6QT214X4XU,12830942,Aloxiprin
2227,7HE0JQL703,12831219,Xamoterol
2228,7WAL1X78KV,12831246,Angiotensinamide
2229,,12831582,Peruvoside
2230,UK3LS8435E,12831596,Cymarin
2231,B69U29O7J9,12831652,Gitoformate
2232,YGY317RK75,12831687,Deslanoside
2233,5RR3JFZ771,12831697,Lanatoside C
2234,Q28IFH7A50,12831710,Α-Acetyldigoxin
2235,7QVV6I50DT,12845445,Alatrofloxacin
2236,,12850186,ALPHA (psychedelic)
2237,7L38105Z6E,12859245,Setiptiline
2238,8Y719ZLX8C,12864679,Femoxetine
2239,HUQ1KC1YLI,12883379,Methoxamine
2240,,12884582,Technetium (99mTc) albumin aggregated
2241,1ULL0QJ8UC,12887609,Dapagliflozin
2242,B017BC5B1N,12891241,Methylpentynol
2243,V18J24E25E,12891265,Apronal
2244,0J9RN2PRJ7,12891277,Hexapropymate
2245,8AB20823CK,12891322,Pyrithyldione
2246,W8RD4N93R2,12891335,Chloralodol
2247,,12891574,Acetylglycinamide chloral hydrate
2248,,12894423,Aminomethylbenzoic acid
2249,,12920241,Bemiparin sodium
2250,,12920347,Parnaparin sodium
2251,3S182ET3UA,12920374,Tinzaparin sodium
2252,,12920405,Sulodexide
2253,5R0L1D739E,12920437,Reviparin sodium
2254,E5B7C16LFK,12920511,Tioclomarol
2255,08KL644731,12920524,Ethyl biscoumacetate
2256,541C7WS64R,12920541,Clorindione
2257,D933668QVX,12923150,Insulin aspart
2258,GFX7QIS1II,12923152,Insulin lispro
2259,R10H71BSWG,12931828,Micafungin
2260,4FB1TON47A,12931964,Naftifine
2261,GQ8ADD54E1,12932109,Omoconazole
2262,QG05NRB077,12932120,Fenticonazole
2263,QYJ305Z91O,12932135,Bifonazole
2264,GRI7WFR424,12932171,Isoconazole
2265,8IKK64FJVX,12932187,Chlormidazole
2266,0Q771797PH,12932255,Butoconazole
2267,F0O89MB7QE,12932263,Propenidazole
2268,YP2Y0DRX4S,12932272,Azanidazole
2269,Q0XV76B96L,12938718,Oxaceprol
2270,6HT8U7K3AM,12938750,Mequinol
2271,,12938865,Lithium succinate
2272,319X2NFW0A,12940278,Colfosceril palmitate
2273,Z61I075U2W,12941797,Phenoxymethylpenicillin
2274,,12947073,Hepatitis B vaccine
2275,,12947179,Hepatitis A vaccine
2276,,12947407,Hib vaccine
2277,0J8L4V3F81,12965674,Sulfaphenazole
2278,UR1SAB295F,12965685,Sulfamerazine
2279,W5E840UV9P,12965694,Sulfaperin
2280,T034E4NS2Z,12965698,Sulfamethoxypyridazine
2281,940ZL3AHKB,12965714,Sulfametomidine
2282,T6BL4ZC15G,12965730,Sulfalene
2283,30CPC5LDEX,12965736,Sulfadimethoxine
2284,MXF9G4I1V5,12965742,Sulfathiourea
2285,Y5V2N1KE8U,12965750,Sulfapyridine
2286,48U51W007F,12965766,Sulfadimidine
2287,W03L3ODK6E,12965772,Sulfisomidine
2288,3L179F09D6,12965813,Sulfametoxydiazine
2289,HGG82XE020,12965824,Sulfamoxole
2290,V1YC7T6LLI,12965836,Brodimoprim
2291,R6D2UI4FLS,12978453,Enclomifene
2292,3JU1DU3652,12978455,Zuclomifene
2293,C2W72OJ5ZU,13024548,Tacalcitol
2294,NIJ123W41V,13039895,Plicamycin
2295,S72Q2F09HY,13056680,Cefpirome
2296,Z31298J4HQ,13056698,Cefodizime
2297,C43C467DPE,13056707,Ceftizoxime
2298,VUF6C936Z3,13056718,Latamoxef
2299,OV42LHE42B,13056729,Cefsulodin
2300,3J962UJT8H,13056734,Cefmetazole
2301,5CKP8C2LLI,13056751,Cefamandole
2302,2Z86SYP11W,13056759,Ceftezole
2303,B908C4MV2R,13056767,Cefroxadine
2304,8P4W949T8K,13056779,Cefatrizine
2305,7Y86X0D799,13056788,Cefazedone
2306,LVZ1VC61HB,13056805,Cephaloridine
2307,6532B86WFG,13056846,Cefonicid
2308,BO76JF850N,13057519,Clidinium bromide
2309,80BJ7WN25Z,13064565,Ipriflavone
2310,S712YZ168E,13072218,Mestanolone
2311,DTI67O9503,13081045,Alglucosidase alfa
2312,,13092641,"2,alpha-DMT"
2313,,13092684,"Alpha,N-DMT"
2314,X8D5EPO80M,13147078,Emetine
2315,,13149555,Diloxanide
2316,BLH9UKX9V1,13152996,Tesofensine
2317,,13153177,RTI-55
2318,49AB2PA48B,13177633,Talastine
2319,,13180370,Propylisopropyltryptamine
2320,7HE50A367X,13222885,Tridihexethyl
2321,,13246802,"Alpha,N,O-TMS"
2322,,13250336,Naltrindole
2323,,13261213,Lentinan
2324,,13265156,6-MeO-THH
2325,LNC9G689VR,13275883,Suriclone
2326,76H78MJJ52,13281167,Alimemazine
2327,M671F9NLEA,13285816,Potassium canrenoate
2328,78O20X9J0U,13285821,Canrenone
2329,CO4U2C8ORZ,13289995,Afloqualone
2330,RW8PD99T8G,13300417,Theodrenaline
2331,B07L15YAEV,13300432,Arbutamine
2332,0UYY5V4U2Q,13300442,Cafedrine
2333,V51RRX51VH,13300452,Gepefrine
2334,M4G34404CX,13300460,Prenalterol
2335,BOM1J10QQM,13300471,Dimetofrine
2336,TEZ91L71V4,13300481,Mephentermine
2337,D2P3M6SRN5,13300522,Norfenefrine
2338,ZB6F8MY53V,13300533,Etilefrine
2339,GY33N31E9Y,13315827,Tilidine
2340,2H6KVC5E76,13318456,Ocinaplon
2341,V4PW0S7ZP7,13318718,Panadiplon
2342,XC41AVD567,13318891,Nalfurafine
2343,MHK03047IJ,13321557,Pazinaclone
2344,,13327961,Dirucotide
2345,H8A007M585,13334607,Tapentadol
2346,0J6174G60N,13340965,Saripidem
2347,87UG89VA9K,13341682,Canrenoic acid
2348,,13351850,Imidazenil
2349,J4AM5D708G,13352799,Suproclone
2350,,13353724,QH-II-66
2351,MFF90009B9,13354825,Zapizolam
2352,13AK3H33SG,13365521,Fosazepam
2353,26HXE4B73P,13371175,Phenomorphan
2354,,13371914,Anethole trithione
2355,J89LM8QVEE,13379636,Ritiometan
2356,,13379652,Calcium hexamine thiocyanate
2357,DHA8014SS1,13379664,Antazoline
2358,U993RH5585,13379678,Tymazoline
2359,97JJW1W1R3,13379688,Fenoxazoline
2360,Z0420GYD84,13379696,Tuaminoheptane
2361,Z27L8N105U,13379707,Metizoline
2362,SLE31693IV,13379719,Tramazoline
2363,6X4F561V3W,13379834,Unoprostone
2364,418546MT3A,13379842,Befunolol
2365,Q9CX8P80JW,13379855,Paraoxon
2366,5RNZ8GJO7K,13379868,Dapiprazole
2367,VHX8K5SV4X,13382566,Dezocine
2368,260080034N,13382801,Lacidipine
2369,IZM1PNJ3JL,13385614,Abecarnil
2370,,13387723,"RS-67,333"
2371,55D94103HL,13388688,Metitepine
2372,P37G7BTX8V,13397045,Arfendazam
2373,V7O53S50SN,13397257,Lofendazam
2374,FL061Q6NMC,13397634,Iclazepam
2375,3AH8OSQ79O,13397898,Fletazepam
2376,5G2K7O5D8S,13398002,Flutazolam
2377,2GHY1101MM,13398239,Flutoprazepam
2378,C2N2B1303L,13398531,Metaclazepam
2379,YJL42911RA,13398569,Reclazepam
2380,F4ER8Z6Q3U,13398651,Pivoxazepam
2381,CU3H37T766,13399562,Rilmazafone
2382,MR15E85MQM,13455231,Medetomidine
2383,,13480435,"1,4,6-Androstatriene-3,17-dione"
2384,869PGR00AT,13483108,Ensaculin
2385,2OGQ81529L,13484159,Acetorphine
2386,1P6HEG5ZHS,13484552,Cyprenorphine
2387,9NQ109OW0G,13486268,Ciramadol
2388,,13487160,Heterocodeine
2389,BRL1C2459K,13519224,Amlexanox
2390,EGU41QL329,13519234,Adrenalone
2391,,13519238,Mepartricin
2392,E9P274AJEW,13519243,Tibezonium iodide
2393,R4CY19YS7C,13519248,Domiphen bromide
2394,,13519253,Polynoxylin
2395,8NY9L8837D,13519266,Olaflur
2396,,13519324,Magnesium orotate
2397,,13519340,Magnesium pidolate
2398,,13519351,Magnesium levulinate
2399,,13519367,Magnesium lactate
2400, 082H981FMA,13519369,Magnesium aspartate
2401,,13519380,Potassium gluconate
2402,492G10Q871,13519399,Calcium pangamate
2403,L11651398J,13519416,Calcium glucoheptonate
2404,3CF7K0SD0Q,13519448,Calcium glubionate
2405,XD53YGT34W,13565049,Metazocine
2406,I8MFJ1C0BY,13565496,Mosapride
2407,VE6KP18S8X,13565573,Pyrrobutamine
2408,T46J20J26F,13565575,Pimethixene
2409,772BQ8KSST,13565582,Phenindamine
2410,244O1F90NA,13565589,Mizolastine
2411,AY31301GKG,13565605,Deptropine
2412,305MB38V1C,13565611,Oxomemazine
2413,571559SLAJ,13565618,Hydroxyethylpromethazine
2414,0FYM61NG4D,13565629,Histapyrrodine
2415,202J683U97,13565654,Bromazine
2416,3WJQ0SDW1A,13573848,Macrogol
2417,,13574016,Ethulose
2418,7C75N0L7FP,13574036,Bisoxatin
2419,,13574074,Senna glycoside
2420,,13574175,Hidrosmin
2421,7Y4N11PXO8,13574188,Troxerutin
2422,EKF7043SBU,13574199,Monoxerutin
2423,5921X1560Q,13574230,Calcium dobesilate
2424,Q1SUG5KBD6,13574236,Sodium tetradecyl sulfate
2425,U4RY8MRX7C,13574246,Monoethanolamine oleate
2426,9461405D9F,13574275,Sodium apolate
2427,Z7N0Y673NU,13574291,Tribenoside
2428,IP8QT76V17,13574305,Oxetacaine
2429,8780F0K71U,13574476,Nifenazone
2430,86TDZ5WP2B,13574481,Suxibuzone
2431,48I5LU4ZWD,13574486,Meclofenamic acid
2432,4U5MP5IUD8,13574494,Niflumic acid
2433,7BVX6J0CGR,13574510,Feprazone
2434,0YHF6E6NLS,13574518,Fentiazac
2435,G4AG71204O,13574539,Bendazac
2436,4T3C38J78L,13574555,Bufexamac
2437,KZF0XM66JC,13574563,Etofenamate
2438,5RB28NE79Y,13574596,Clofezone
2439,SPW36WUI5Z,13574608,Mofebutazone
2440,9K7CJ74ONH,13590437,Tenidap
2441,R133MWH7X1,13590451,Morniflumate
2442,42VPJ2980S,13590499,Proquazone
2443,K2VOT966ZI,13590530,Azapropazone
2444,60GCX7Y6BH,13590541,Flufenamic acid
2445,6KD9E78X68,13590567,Dexketoprofen
2446,0255AHR9GJ,13590613,Alminoprofen
2447,UKU5U19W9M,13590647,Flunoxaprofen
2448,O3LD16O96Z,13590693,Ibuproxam
2449,CPE46ZU14N,13590706,Indoprofen
2450,T7KN291890,13590710,Pirprofen
2451,17SZX404IM,13590720,Benoxaprofen
2452,RA33EAC7KY,13590733,Fenoprofen
2453,ER09126G7A,13590747,Lornoxicam
2454,F24ADO1E2D,13590756,Droxicam
2455,Z1R9N0A399,13590762,Tenoxicam
2456,RPK779R03H,13590775,Aceclofenac
2457,FV919079LU,13590793,Proglumetacin
2458,8G02RSW5CM,13590813,Oxametacin
2459,,13590830,Difenpiramide
2460,5V141XK28X,13590911,Acemetacin
2461,13097143QI,13590926,Lonazolac
2462,ATD81G944M,13590940,Bumadizone
2463,M9CP5H21N8,13590950,Alclofenac
2464,4VD83UL6Y6,13590992,Kebuzone
2465,G7097J63E9,13591069,Aurotioprol
2466,,13591078,Sodium aurothiosulfate
2467,UK6392GD5W,13591142,Oxycinchophen
2468,U3BZU2241A,13592714,Norboletone
2469,,13592900,Desoxymethyltestosterone
2470,8N66VC535R,13593475,Zylofuramine
2471,984DG861KD,13594085,Ethylphenidate
2472,W0194S5FOA,13594421,Fenproporex
2473,K98M4N387W,13594613,Mefenorex
2474,,13594916,Amfetaminil
2475,X83CZ0Y5TF,13595081,Furfenorex
2476,24YL531VOH,13632238,Etamsylate
